key,source,target
Content/179078823,你可以使用这个皮肤来改变靴子的外观。使其变成一双具有西部风格的狂徒靴子。,
Content/669799237,你可以使用这个皮肤来改变手套的外观。使其变成一副具有西部风格的狂徒手套。,
Content/3447179340,你可以使用这个皮肤来改变头盔或帽子的外观。使其变成一顶具有西部风格的狂徒帽子。,
Content/316355114,你可以使用这个皮肤来改变裤子或护腿的外观。使其变成一条具有西部风格的狂徒长裤。,
Content/918265926,你可以使用这个皮肤来改变上衣或胸甲的外观。使其变成一件具有西部风格的狂徒衬衫。,
Content/3632419126,"一个由金属与木制材料打造的储物箱, 用于存放物品。你可以将它埋入到一个你认为安全的地方。",
Content/1562788736,你可以使用这个皮肤来改变头盔或帽子的外观。使其变成一顶具有西部风格的的牛仔帽。,
Content/734836241,你可以使用这个皮肤来改变头盔或帽子的外观。使其变成一顶具有西部风格的反派的帽子。,
Content/1082358787,燃油路灯,
Content/62119771,燃油灯,
Content/1000201936,挂式燃油灯,
Content/113336531,吊式燃油灯,
Content/824038908,西部木制建筑,
Content/1827026148,西部玻璃建筑,
Content/3306010161,监狱,
Content/320814629,酒馆门,
Content/1133079496,西部标识板,
Content/1480080356,画布框架,
Content/2584334722,黏土三角地基 & 小型地基[Adobe Triangle & Quarter Foundation],
Content/1936400749,木制三角地基 & 小型地基[Wood Triangle & Quarter Foundation],
Content/3809311442,石制三角地基 & 小型地基[Stone Triangle & Quarter Foundation],
Content/2150829400,泰克三角地基 & 小型地基[Tek Triangle & Quarter Foundation],
Content/1180504395,金属三角地基 & 小型地基[Metal Triangle & Quarter Foundation],
Content/1637414271,黏土小型地基,
Content/330839650,木制小型地基,
Content/2970690826,金属小型地基,
Content/1304737415,石制小型地基,
Content/1321544951,泰克小型地基,
Content/2933143773,藏宝图[Treasure Map],
Content/2655837227,必须含有有机燃料来点燃火焰。照亮并加热周围区域。,
Content/63235323,受精的,
Content/1904859542,嗡嗡的,
Content/1337715700,仙人掌果汤[Cactus Brew],
Content/3715218165,一块蛋糕[Cake Slice],
Content/505706342,圣诞双坚颌龙(Pegomastax Grouch),
Content/2889063040,驯鹿(Reindeer),
Content/3502608377,你可以使用这个皮肤来改变头盔或帽子的外观。展示各式各样的恐龙图案。,
Content/1689035453,你可以使用这个皮肤来改变头盔或帽子的外观。展示一系列的恐龙和方舟的图案。,
Content/1994874091,你可以使用这个皮肤来改变头盔或帽子的外观。展示一系列的恐龙和方舟的图案。,
Content/76794413,你可以使用这个皮肤来改变头盔或帽子的外观。展示一系列的恐龙和方舟的图案。,
Content/2042655323,你可以使用这个皮肤来改变头盔或帽子的外观。用这时尚的帽子吸引他们。,
Content/4268194096,叉骨[Wishbone],
Content/3895785771,下垂的节日灯,
Content/1869829237,单排的节日灯,
Content/3365019599,双排的节日灯,
Content/1029063403,幽灵灯泡犬(Bulbdog Ghost),
Content/3651685258,幽灵雪鸮(Snow Owl Ghost),
Content/927721160,幽灵霸王龙(Rex Ghost),
Content/2259069615,幽灵帝蟒(Basilisk Ghost),
Content/226593390,幽灵恐狼(Direwolf Ghost),
Content/4004566459,幽灵螳螂(Mantis Ghost),
Content/856924413,幽灵地表死神国王(Surface Reaper King Ghost),
Content/59756635,骨架雷龙(Skeletal Bronto),
Content/1971387178,骨架风神翼龙(Skeletal Quetzal),
Content/1649185466,骨架剑龙(Skeletal Stego),
Content/424745351,骨架霸王龙(Skeletal Rex),
Content/3984713063,骨架三角龙(Skeletal Trike),
Content/3032430512,骨架肉食牛龙(Skeletal Carnotaurus),
Content/1053538191,骨架迅猛龙(Skeletal Raptor),
Content/542015784,兔耳窃蛋龙(Bunny Oviraptor),
Content/4170044689,骨架火焰飞龙(Bone Fire Wyvern),
Content/3954154212,骨架南方巨兽龙(Skeletal Giganotosaurus),
Content/1739099261,复活节彩蛋[Bunny Egg],
Content/815551669,"将它放入到烹饪锅里可以制作一些有趣的套装, 或者放到地上作为活动装饰!",
Content/2854707044,嘎查水晶[Gacha Crystal],
Content/465972324,莫德尔战利品[Moeder Trophy],
Content/497383462,主宰者奖杯[Master Controller Trophy],
Content/918984419,未组装的执行者[Unassembled Enforcer],
Content/3278634328,恐龙骸骨[Dinosaur Bone],
Content/2102884047,"这是一根看起来有年代感的骨头, 也许在某些地方可以用得上!",
Content/1634928438,泰克远程相机[Tek Remote Camera],
Content/3040508402,瓦斯油[Gasoline (Gas-Crafted)],
Content/1343681250,充气霸王龙套装[Inflatable Rex Costume],
Content/2694348922,兔耳渡渡鸟(Bunny Dodo),
Content/4256623727,伤害抗性 10%,
Content/1702880375,"伤害抗性 10%, 伤害加成 5%",
Content/877317519,移动速度+10%,
Content/2610431419,黏土横梁,
Content/1717761219,黏土天窗门,
Content/385463535,黏土双开门框,
Content/2427587449,黏土小型墙,
Content/1312379751,黏土直角三角屋顶,
Content/3781190163,黏土暗门,
Content/2222271167,黏土短门,
Content/1759637374,黏土短门框,
Content/3582102674,黏土细横梁,
Content/1872945476,黏土细柱子,
Content/3770903848,听不到口哨声! 但积极地守护领地并可造成15%的额外伤害。,
Content/2900669106,Alloparenting,
Content/108126305,"Andary's Lair",
Content/3486026431,已启用战斗鞑靼牛排效果,
Content/1260195502,已启用仙人掌果汤效果,
Content/2006492618,已启用卡琳汤效果,
Content/378768370,已启用耐力炖锅效果,
Content/2309513466,已启用焦红辣椒效果,
Content/2109543965,已启用菲拉咖喱效果,
Content/3814846571,已启用拉撒路杂烩效果,
Content/936834412,已启用暗影牛排效果,
Content/249559644,致盲一击,
Content/1686859496,失血!,
Content/3309155697, 鲍勃传奇序幕 1 ,
Content/3616021151, 鲍勃传奇序幕 2 ,
Content/892075943,鲍勃传奇 1,
Content/2676493222,鲍勃传奇10,
Content/664686665,鲍勃传奇 2,
Content/2669819692,鲍勃传奇 3,
Content/49614741,鲍勃传奇 4,
Content/3125373168,鲍勃传奇 5,
Content/2835138334,鲍勃传奇 6,
Content/272670843,鲍勃传奇 7,
Content/1210298413,鲍勃传奇 8,
Content/4037007176,鲍勃传奇 9,
Content/4139835203,鲍勃传奇尾声 1,
Content/3832901805,鲍勃传奇尾声 2,
Content/1426227632,"Bob's Tall Tales 1",
Content/1599711877,CREATURES (DO NOT USE THIS PARENT FILTER),
Content/1267764701,车厢门,
Content/2325278393,车厢座位,
Content/1149004917,被敌意生物挟持!,
Content/3596840304,吊灯,
Content/2704415315,袖珍-火焰飞龙[Chibi-Fire Wyvern],
Content/2593906764,袖珍-跳鼠[Chibi-Jerboa],
Content/2229007016,袖珍-闪电飞龙[Chibi-Lightning Wyvern],
Content/1742194006,袖珍-剧毒飞龙[Chibi-Poison Wyvern],
Content/2268022235,"使用这个可以永久解锁 ""兔子跳"" 表情。",
Content/3514038901,"将风能转化为电能, 同时还能为附近的燃油发电机减小消耗和热损耗。在高风速下的效果会更佳。",
Content/3055087077,精魄,
Content/1040694254,装备一件武器来展示它。,
Content/241276569,友好模式,
Content/3211279501,Gigantoraptor Training,
Content/1826546317,温室天窗门,
Content/1235569709,治疗效果降低了!,
Content/1423420931,冰虫女王奖杯[Iceworm Queen Trophy],
Content/136221850,增强高温抗性和准确度。,
Content/53317202,增加移动速度和制作速度,
Content/3137400886,在任务准备区域内:,
Content/2434674707,灌溉,
Content/1527812772,午时已到...拔枪!,
Content/1034402351,这是一只火鸡。,
Content/2205312742,躺入,
Content/3062582093,Light Fire,
Content/2121226802,Lighthouse Chamber,
Content/2130594668,"大幅度增加近战伤害、移动速度和耐力恢复速度。
副作用是食物和水的消耗量增加并损耗生命值。",
Content/1005731321,金属细横梁,
Content/4175916482,金属细柱子,
Content/3598707382,模组建筑皮肤,
Content/1480890862,需要燃料才能点燃火焰。能够点亮并为周围区域提供温暖。,
Content/1224102224,绿洲洞穴,
Content/2319873233,绿洲资源,
Content/2214195601,绿洲龙图鉴,
Content/521718074,绿洲龙资源物品栏,
Content/3410965169,石油洞穴,
Content/4034103428,Odermann Cove,
Content/2177085755,"可以将这个长相怪异的植物种植在适合的大型作物地块中, 这种植物会长出大型的孢子, 可以用来使人类和小型生物无法移动。",
Content/2474885914,可提供放置武器的壁挂式支架!,
Content/2362558656,灭火,
Content/1107804558,将空的容器放到这里可以装满水!,
Content/3959945937,随机袖珍恐龙 (COMMON),
Content/3842985949,随机袖珍恐龙 (LEGENDARY),
Content/1384994628,随机袖珍恐龙 (UNCOMMON),
Content/2525375363,随机袖珍恐龙 (VERY RARE),
Content/359257562,需要活动事件才能放置。,
Content/2865925521,开始追踪,
Content/1742482103,坐下,
Content/1307742078,坐上,
Content/2207367908,速度增加,
Content/2475105590,恢复耐力和减少氧气消耗,
Content/1202010551,耐力恢复和近战伤害加成,
Content/3027561101,"炖菜效果失效。持续消耗水分和耐力, 降低伤害和抗伤效果以及温度抗性。",
Content/2325262493,Temple Of The Forgotten,
Content/1779718353,绿洲龙生成的资源存放在这里。,
Content/4242941154,这个建筑超出了平台的高度!,
Content/1526242604,太靠近补给箱的投放点。,
Content/1773244937,追寻附近的幼崽...,
Content/2575066311,火车地基,
Content/3281629666,火车轨道 (Curved Left Incline),
Content/764021829,火车轨道 (Curved Right Incline),
Content/3529606845,火车轨道 (Level/Decline Transistion),
Content/3210868513,火车轨道 (Level/Incline Transistion),
Content/1096413171,火车轨道 (Straight Incline),
Content/747279144,火车轨道桥接件,
Content/2466615099,木制火车轨道,
Content/376104003,"来试试运气吧, 制作一个随机的袖珍恐龙!
必定是 common 品质的袖珍恐龙!",
Content/4036345106,"来试试运气吧, 制作一个随机的袖珍恐龙!
必定是 legendary 品质的袖珍恐龙!",
Content/2045143999,"来试试运气吧, 制作一个随机的袖珍恐龙!
必定是 rare 品质的袖珍恐龙!",
Content/2781715426,"来试试运气吧, 制作一个随机的袖珍恐龙!
必定是 very rare 品质的袖珍恐龙!",
Content/3309364205,"来试试运气吧, 制作一个随机的袖珍恐龙!
必定是 uncommon 品质的袖珍恐龙!",
Content/4057833658,Valley of The Sun,
Content/1955445975,引水口,
Content/32273419,武器挂壁,
Content/1002615757,武器挂壁,
Content/44359853,风力发电机,
Content/2402108491,你,
Content/3183742170,"你位于任务开始区域。如果你留下来, 则将加入: ",
Content/801540262,"你在室内, 不受沙尘暴的影响",
Content/2928074093,你可以使用这个皮肤来改变 PlatPot 的外观。,
Content/3088767855,看不见!,
Content/1091245830,你感觉不那么渴了且更能抵御高温!,
Content/1982373926,你擦去了额头上的汗水,
Content/2575281821,你正在被吸取血液! 15%的耐力值被耗光了!,
Content/1879335493,你在流血! 损失5%的生命值!,
Content/3759297954,你被撕裂了!,
Content/407770502,你被带有敌意的生物困住了! 奋力挣脱!,
Content/2855721738,你被减速了!,
Content/756905614,你的视线受损了!,
Content/1114550038,石制细横梁,
Content/1143368092,石制细柱子,
Content/1006193656,泰克细横梁,
Content/3509745806,泰克细柱子,
Content/1400574197,木制细横梁,
Content/2447333709,木制细柱子,
Content/2823858614,法索拉鳄图鉴,
Content/347712335,"骑手留痕 %i%%
伤害 +%i%%
抗性 +%i%%",
Content/1016761914,擦汗,
Content/785227795,对决,
Content/3236965722,选项,
Content/4272012111,查看模组,
Content/994122107,浏览全部,
Content/499189011,安装成功,
Content/2224420718,宿醉,
Content/968934940,白名单玩家,
Content/2826109742,用户页面,
Content/1618211570,"一种具有奇特效果糖果, 很少有恐龙能拒绝它。",
Content/1158848481,方舟: 生存进化 原声带,
Content/2281509038,方舟: 焦土 原声带,
Content/1961866842,方舟: 畸变 原声带,
Content/3343741020,方舟: 灭绝 原声带,
Content/2666274568,方舟: 创世纪一 原声带,
Content/4053051277,方舟: 创世纪二 原声带,
Content/34880800,方舟: 适者生存 原声带,
Content/2636041505,火车[Locomotive],
Content/940628286,角鼻龙(Ceratosaurus),
Content/1940202576,角鼻龙蛋[Ceratosaurus Egg],
Content/1018533884,受精的角鼻龙蛋[Fertilized Ceratosaurus Egg],
Content/811636799,角鼻龙毒脊刺[Cerato Venom Spine],
Content/3984741971,"来自角鼻龙的治愈性脊刺。现在仍在渗出有毒素, 或许能用它来做些什么...",
Content/903987019,角鼻龙鞍[Ceratosaurus Saddle],
Content/318950173,装备到角鼻龙上以骑乘。,
Content/1256811867,血精鸡尾酒[Hemogoblin Cocktail],
Content/2820187247,"一种混杂了角鼻龙毒性脊刺, 麻醉剂, 以及血袋制作而成的粘稠鸡尾酒。美味!",
Content/36979810,渗毒!,
Content/1375942424,你中了角鼻龙的毒素! 你的血液将能够治愈肉食动物!,
Content/2403138402,血腥恶臭,
Content/3140189473,血精鸡尾酒溅到你身上了! 你的气味对角鼻龙很有吸引力!,
Content/1793456922,醉血!,
Content/2927623371,奔跑速度: ,
Content/2351572916,角鼻龙图鉴,
Content/1256840728,剑射鱼(Xiphactinus),
Content/2341914987,剑射鱼图鉴,
Content/384389107,剑射鱼鞍[Xiphactinus Saddle],
Content/662922544,装备到剑射鱼上以骑乘。,
Content/1163045044,装备到剑射鱼上以骑乘。,
Content/400169672,受精的剑射鱼卵[Fertilized Xiphactinus Egg],
Content/587068505,旱鸭子,
Content/330064414,你正在受到伤害! 快回到水里去!,
Content/3947962227,血腥狂潮,
Content/3078297232,你的剑射鱼已经饥渴难耐了!,
Content/1654381248,被捕获!,
Content/2857383606,截取下的仙人掌可以提供汁液。食用后可为身体补充水分。,
Content/803374442,此物品不可用,
